Produit;quai;SO;Désignation;Vendeur;Raison Sociale;Expéditeur;Raison Sociale;CU;DTS;DFS;% Actif;St FP;ID;Division;Nom site;Statut FP;Périmètre appro;ID appro
9685615280;JM5;A;TRANSMISSION AVD;47228J  05;GKN DRIVELINE SA;22459L  02;GKN FREIGHT SERVICES EURL;CJ;13/05/2008 02:00;01/05/2016 00:00;100.00%;E;126229;;RENNES;Validé exécution;MSC;A170852
9685628880;JM5;A;PEI REGUL SUSP;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;03/09/2007 02:00;;100.00%;E;126230;;RENNES;Validé exécution;MSC;A170852
9685656080;JM5;A;AGR.SUPP.FILT.4T;34894C  01;LISI AUTOMOTIVE FORMER;96859F  01;LISI AUTOMOTIVE RAPID;CJ;05/11/2007 01:00;;100.00%;E;126231;;RENNES;Validé exécution;M1H;C002829
9685665380;JM5;A;RACC PRISE DEPRE;78662B  01;MGI COUTIER;78662B  22;MGI COUTIER;CJ;24/08/2009 02:00;;100.00%;E;126232;;RENNES;Validé exécution;MSB;A170852
9685693680;JM7;A;TRANS AVG W2;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;18/05/2010 02:00;;100.00%;E;126233;;RENNES;Validé exécution;M4A;A170852
9685693780;JM7;A;TRANS AVD W2;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;18/05/2010 02:00;;100.00%;E;126234;;RENNES;Validé exécution;M4A;A170852
9685701180;JM5;A;GACHE ENS;78662B  01;MGI COUTIER;78662B  13;MGI COUTIER;CJ;19/10/2007 02:00;;100.00%;E;126235;;RENNES;Validé exécution;M1K;A174284
9685750780;JM5;A;BRIDE FOURREAU F;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;19/11/2007 01:00;;100.00%;E;126237;;RENNES;Validé exécution;MSB;A170852
96857704ZD;JM5;A;ENS TEP BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;01/05/2016 00:00;100.00%;E;126238;;RENNES;Validé exécution;M92;C175617
96857705ZD;JM5;A;ENS CUIR BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;;100.00%;E;126239;;RENNES;Validé exécution;M92;C175617
96857706ZD;JM5;A;ENS CUIR BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;;100.00%;E;126240;;RENNES;Validé exécution;M92;C175617
96857707ZD;JM5;A;ENS TEP BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;;100.00%;E;126241;;RENNES;Validé exécution;M92;C175617
96857707ZW;JM5;A;ENS TEP BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;26/07/2010 02:00;01/05/2016 00:00;100.00%;E;126242;;RENNES;Validé exécution;M92;C175617
96857708ZD;JM5;A;ENS CUIR BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;;100.00%;E;126243;;RENNES;Validé exécution;M92;C175617
96857708ZW;JM5;A;ENS CUIR BVA X7;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  VE;PEUGEOT CITROEN AUTOMOBILE SA;CJ;01/10/2007 02:00;01/05/2016 00:00;100.00%;E;126244;;RENNES;Validé exécution;M92;C175617
96857739BJ;JM5;A;GARN AV CUSTODE;70540Y  01;MECAPLAST DIFFUSION;28638C  03;MECAPLAST FRANCE;CJ;17/12/2007 01:00;01/05/2016 00:00;100.00%;E;126245;;RENNES;Validé exécution;M1K;A174284
96857740BJ;JM5;A;GARN AV CUSTODE;70540Y  01;MECAPLAST DIFFUSION;28638C  03;MECAPLAST FRANCE;CJ;17/12/2007 01:00;01/05/2016 00:00;100.00%;E;126246;;RENNES;Validé exécution;M1K;A174284
96857809BJ;JM5;A;GARN ACCES ARD;70540Y  01;MECAPLAST DIFFUSION;28638C  03;MECAPLAST FRANCE;CJ;10/12/2007 01:00;01/05/2016 00:00;100.00%;E;126247;;RENNES;Validé exécution;M1K;A174284
96857810BJ;JM5;A;GARN ACCES ARG;70540Y  01;MECAPLAST DIFFUSION;28638C  03;MECAPLAST FRANCE;CJ;10/12/2007 01:00;01/05/2016 00:00;100.00%;E;126248;;RENNES;Validé exécution;M1K;A174284
9685782680;JM5;A;RECEPTEUR ML6C;18393S  01;SCHAEFFLER FRANCE;18393S  13;SCHAEFFLER FRANCE;CJ;07/12/2009 01:00;;100.00%;E;126249;;RENNES;Validé exécution;MSB;A170852
9685798980;JM5;A;EMETTEUR DAG;80456B  03;LUK GMBH & CO. KG;80456B  03;LUK GMBH & CO. KG;CJ;07/12/2009 01:00;;100.00%;E;126254;;RENNES;Validé exécution;M0D;J421191
9685799080;JM5;A;EMETTEUR DAD;80456B  03;LUK GMBH & CO. KG;80456B  03;LUK GMBH & CO. KG;CJ;07/12/2009 01:00;;100.00%;E;126255;;RENNES;Validé exécution;M0D;J421191
9685799780;JM5;A;TUYAU EMETTEUR;18393S  01;SCHAEFFLER FRANCE;18393S  13;SCHAEFFLER FRANCE;CJ;07/12/2009 01:00;;100.00%;E;126256;;RENNES;Validé exécution;MSB;A170852
9685810180;JM5;A;CALE AR PAVILLON;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;17/12/2007 01:00;;100.00%;E;126257;;RENNES;Validé exécution;M3T;A174284
9685810280;JM5;A;CALE PLAFONNIER;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;17/12/2007 01:00;;100.00%;E;126258;;RENNES;Validé exécution;M3T;A174284
9685810380;JM5;A;CALE PLAFONNIER;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;17/12/2007 01:00;;100.00%;E;126259;;RENNES;Validé exécution;M3T;A174284
9685810480;JM5;A;CALE AR PAVILLON;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;17/12/2007 01:00;;100.00%;E;126260;;RENNES;Validé exécution;M3T;A174284
9685810580;JM5;A;CALE PAVILLON;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;17/12/2007 01:00;;100.00%;E;126261;;RENNES;Validé exécution;M3T;A174284
9685891980;JM5;A;SUPP CABLE CDVIT;A004AN  01;COSMOS BIZKAIA, S.L.;A004AN  02;COSMOS BIZKAIA, S.L.;CJ;24/08/2009 02:00;;100.00%;E;126262;;RENNES;Validé exécution;MSD;A170852
9685975680;JM5;A;TY MISE CHARGE;98204T  01;CSF POLAND Sp. Z.o.o;13736E  43;GEFCO FRANCE SAS;CJ;24/08/2009 02:00;;100.00%;E;126263;;RENNES;Validé exécution;MSB;A170852
96859841XT;JM5;A;COLONNE DIRECTIO;72994R  01;ROBERT BOSCH AUTOMOTIVE STEERING VE;A003T2  02;TND OUEST;CJ;28/06/2010 02:00;;100.00%;E;126266;;RENNES;Validé exécution;MSD;A170852
96859842XT;JM5;A;COLONNE DIRECTIO;72994R  01;ROBERT BOSCH AUTOMOTIVE STEERING VE;A003T2  02;TND OUEST;CJ;03/01/2011 01:00;;100.00%;E;126267;;RENNES;Validé exécution;MSD;A170852
9685997680;JM5;A;TY AEROTH ASS;98204T  01;CSF POLAND Sp. Z.o.o;13736E  43;GEFCO FRANCE SAS;CJ;24/08/2009 02:00;;100.00%;E;126268;;RENNES;Validé exécution;MSB;A170852
9686026180;JM5;A;BUTEE ATT AR CRD;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;09/02/2009 01:00;;100.00%;E;126270;;RENNES;Validé exécution;MSB;A170852
9686035380;JM5;A;FAISCEAU VOLET A;14914K  01;SLAMI SA;61509G  05;AAMIPI;CJ;02/01/2008 01:00;;100.00%;E;126271;;RENNES;Validé exécution;M1K;A174284
9686046080;JM5;A;ENJ SORT ECHAP D;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;CJ;07/04/2015 02:00;;100.00%;E;126272;;RENNES;Validé exécution;M0G;C003082
9686046180;JM5;A;ENJ SORT ECHAP G;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;94845S  01;EBERSPACHER SYSTEMES D'ECHAPPEMENT;CJ;07/04/2015 02:00;;100.00%;E;126273;;RENNES;Validé exécution;M0G;C003082
9686065080;JM5;A;TY DEGAZAGE RAD;97044G  01;TRISTONE FLOWTECH SPAIN SA;45686H  08;GEFCO ESPANA SA;CJ;24/08/2009 02:00;;100.00%;E;126274;;RENNES;Validé exécution;M1Q;C002829
9686078680;JM5;A;CALE ENROULEUR;79173G  01;PULLFLEX S A;79173G  02;PULLFLEX S A;CJ;05/11/2007 01:00;;100.00%;E;126275;;RENNES;Validé exécution;M3T;A174284
9686125480;JM5;A;PLATINE SUP CDE;50342U  01;SACRED;50342U  01;SACRED;CJ;10/05/2010 02:00;;100.00%;E;126279;;RENNES;Validé exécution;MSD;A170852
9686149980;JM5;A;CDE DE VITESSES;06757U  01;FICO TRIAD S.A.;06757U  01;FICO TRIAD S.A.;CJ;07/12/2009 01:00;;100.00%;E;126280;;RENNES;Validé exécution;M1T;A174284
96861587BK;JM5;A;JOINT ENTREE PTE;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;01/05/2016 00:00;100.00%;E;126281;;RENNES;Validé exécution;MSB;A170852
96861587XT;JM5;A;JOINT ENTREE PTE;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;01/06/2010 02:00;;100.00%;E;126282;;RENNES;Validé exécution;MSB;A170852
96861589BK;JM5;A;JOINT ENT PTE AR;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;01/05/2016 00:00;100.00%;E;126283;;RENNES;Validé exécution;MSB;A170852
96861589XT;JM5;A;JOINT ENT PTE AR;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;01/06/2010 02:00;;100.00%;E;126284;;RENNES;Validé exécution;MSB;A170852
9686159380;JM5;A;JOINT BAS MARCHE;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;18/05/2010 02:00;;100.00%;E;126285;;RENNES;Validé exécution;MSB;A170852
9686159580;JM5;A;JOINT ANTISALISS;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;16/06/2010 02:00;;100.00%;E;126286;;RENNES;Validé exécution;MSB;A170852
9686159780;JM5;A;JOINT PTE AV;80385Z  01;HUTCHINSON GMBH;80385Z  03;HUTCHINSON GMBH;CJ;21/04/2010 02:00;;100.00%;E;126287;;RENNES;Validé exécution;MW3;J421191
9686159980;JM5;A;JOINT PTE AR;80385Z  01;HUTCHINSON GMBH;80385Z  03;HUTCHINSON GMBH;CJ;21/04/2010 02:00;;100.00%;E;126288;;RENNES;Validé exécution;MW3;J421191
9686161080;JM7;A;COULISSE VITRE D;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126289;;RENNES;Validé exécution;MSC;A170852
9686161180;JM7;A;COULISSE VITRE G;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126290;;RENNES;Validé exécution;MSC;A170852
9686161280;JM7;A;COULISSE PTE ARD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126291;;RENNES;Validé exécution;MSC;A170852
9686161380;JM7;A;COULISSE PTE ARG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126292;;RENNES;Validé exécution;MSC;A170852
9686175780;JM7;A;LECHEUR EXT AVD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126293;;RENNES;Validé exécution;MSC;A170852
9686175880;JM7;A;LECHEUR EXT AVG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126294;;RENNES;Validé exécution;MSC;A170852
9686175980;JM5;A;LECHEUR EXT ARD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126295;;RENNES;Validé exécution;MSC;A170852
9686176080;JM5;A;LECHEUR EXT ARG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126296;;RENNES;Validé exécution;MSC;A170852
9686176180;JM7;A;COUL VTE PTE D;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126297;;RENNES;Validé exécution;MSC;A170852
9686176280;JM7;A;COUL VTE PTE G;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126298;;RENNES;Validé exécution;MSC;A170852
9686176380;JM7;A;COULIS.V PTE ARD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126299;;RENNES;Validé exécution;MSC;A170852
9686176480;JM7;A;COULIS.V PTE ARG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;05/07/2010 02:00;;100.00%;E;126300;;RENNES;Validé exécution;MSC;A170852
9686179480;JM5;A;ECRAN THERMIQUE;A0055F  01;TREVES ACOUSTIC PRODUCTS & SYTEMS S;85795E  01;MANUFACTURE TRANSFORMATION TEXTILE;CJ;07/04/2010 02:00;;100.00%;E;126301;;RENNES;Validé exécution;M5G;C002829
9686188780;JM5;A;SUPPORT ECRAN AN;28546C  01;SIDEO;37133L  01;SIDEO RDT;CJ;26/04/2010 02:00;;100.00%;E;126302;;RENNES;Validé exécution;M3V;C002704
9686189180;JM5;A;PANNEAU ETANCH P;15703T  04;SOFITEC;15703T  04;SOFITEC;CJ;01/06/2010 02:00;;100.00%;E;126303;;RENNES;Validé exécution;M5I;C175543
9686189580;JM5;A;PANNEAU ETANCH P;15703T  04;SOFITEC;15703T  04;SOFITEC;CJ;01/06/2010 02:00;;100.00%;E;126304;;RENNES;Validé exécution;M5I;C175543
9686189880;JM5;A;PANNEAU ETANCH;15703T  04;SOFITEC;15703T  04;SOFITEC;CJ;21/04/2010 02:00;;100.00%;E;126305;;RENNES;Validé exécution;M5I;C175543
9686189980;JM5;A;PANNEAU ETANCH;15703T  04;SOFITEC;15703T  04;SOFITEC;CJ;21/04/2010 02:00;;100.00%;E;126306;;RENNES;Validé exécution;M5I;C175543
9686196380;JM5;A;JOINT COFFRE;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;07/04/2010 02:00;;100.00%;E;126307;;RENNES;Validé exécution;MSB;A170852
9686196580;JM5;A;JOINT ENTR VOLET;25813G  01;COOPER STANDARD FRANCE;25813G  01;COOPER STANDARD FRANCE;CJ;18/05/2010 02:00;;100.00%;E;126308;;RENNES;Validé exécution;MSB;A170852
9686218480;JM5;A;SUPPORT TY EAU;14681G  01;VOESTALPINE STAMPTEC FRANCE;14681G  01;VOESTALPINE STAMPTEC FRANCE;CJ;07/12/2009 01:00;;100.00%;E;126312;;RENNES;Validé exécution;M3K;C175543
96862339ZD;JM5;A;FACADE PASSAGER;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;01/09/2008 02:00;01/05/2016 00:00;100.00%;E;126315;;RENNES;Validé exécution;M2V;C175617
96862340FC;JM5;A;FACADE PASSGER;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;01/09/2008 02:00;;100.00%;E;126316;;RENNES;Validé exécution;M2V;C175617
96862340ZD;JM5;A;FACADE PASSAGER;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;01/09/2008 02:00;;100.00%;E;126317;;RENNES;Validé exécution;M2V;C175617
96862432XT;JM5;A;FOND VIDE-POCHES;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  36;FAURECIA INTERIEUR INDUSTRIE;CJ;01/09/2008 02:00;;100.00%;E;126318;;RENNES;Validé exécution;M1R;A174284
9686258580;JM5;A;ARRET DE GAINE;94770K  01;LUCHARD INDUSTRIE;94770K  01;LUCHARD INDUSTRIE;CJ;30/10/2008 01:00;;100.00%;E;126329;;RENNES;Validé exécution;M5F;C002704
9686294680;JM5;A;CLIP INSER PLAST;18488V  01;TRW CARR FRANCE;18488V  01;TRW CARR FRANCE;CJ;05/05/2008 02:00;;100.00%;E;126333;;RENNES;Validé exécution;M3K;C175543
9686306180;JM5;A;LECHEUR INT AVD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;21/04/2010 02:00;;100.00%;E;126334;;RENNES;Validé exécution;MSC;A170852
9686306280;JM5;A;LECHEUR INT AVG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;21/04/2010 02:00;;100.00%;E;126335;;RENNES;Validé exécution;MSC;A170852
9686306380;JM5;A;LECHEUR INT ARD;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;21/04/2010 02:00;;100.00%;E;126336;;RENNES;Validé exécution;MSC;A170852
9686306480;JM5;A;LECHEUR INT ARG;25813G  01;COOPER STANDARD FRANCE;25813G  06;COOPER STANDARD FRANCE;CJ;21/04/2010 02:00;;100.00%;E;126337;;RENNES;Validé exécution;MSC;A170852
9686306880;JM5;A;AMORT AV LOI506;29077E  01;KYB ADVANCED MANUFACTURING SYSTEM;29077E  02;KYB ADVANCED MANUFACTURING SYSTEM;CJ;14/04/2008 02:00;;100.00%;E;126339;;RENNES;Validé exécution;M3K;C175543
96863093XZ;JM5;A;ENJO POIGNEE NOI;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  36;FAURECIA INTERIEUR INDUSTRIE;CJ;08/06/2010 02:00;;100.00%;E;126340;;RENNES;Validé exécution;M1R;A174284
96863094XZ;JM5;A;ENJO POIGNEE NOI;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  36;FAURECIA INTERIEUR INDUSTRIE;CJ;08/06/2010 02:00;;100.00%;E;126341;;RENNES;Validé exécution;M1R;A174284
9686309580;JM5;A;SUP POIGNEE TIRA;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;10/05/2010 02:00;;100.00%;E;126342;;RENNES;Validé exécution;M2V;C175617
9686309680;JM5;A;SUPT POIGNEE TIR;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;10/05/2010 02:00;;100.00%;E;126343;;RENNES;Validé exécution;M2V;C175617
96863097ZE;JM5;A;GARN CADRE PORTE;28974T  01;EUROSTYLE SYSTEMS SENS;28974T  01;EUROSTYLE SYSTEMS SENS;CJ;05/07/2010 02:00;;100.00%;E;126344;;RENNES;Validé exécution;M5B;C175543
96863098ZE;JM5;A;GARN CADRE PORTE;28974T  01;EUROSTYLE SYSTEMS SENS;28974T  01;EUROSTYLE SYSTEMS SENS;CJ;05/07/2010 02:00;;100.00%;E;126345;;RENNES;Validé exécution;M5B;C175543
96863099ZE;JM5;A;GARN PT AR S/STO;28974T  01;EUROSTYLE SYSTEMS SENS;28974T  01;EUROSTYLE SYSTEMS SENS;CJ;05/07/2010 02:00;;100.00%;E;126346;;RENNES;Validé exécution;M5B;C175543
96863100ZE;JM5;A;GARN PT AR S/STO;28974T  01;EUROSTYLE SYSTEMS SENS;28974T  01;EUROSTYLE SYSTEMS SENS;CJ;05/07/2010 02:00;;100.00%;E;126347;;RENNES;Validé exécution;M5B;C175543
9686315980;JM5;A;PROT.ANTIEFFRAC;99769U  01;PLASTIQUE FORME INTERNATIONAL;47016D  02;TRANSPORTS BREGER ET COMPAGNIE;CJ;11/05/2009 02:00;;100.00%;E;126348;;RENNES;Validé exécution;M5G;C002829
96863234ZE;JM5;A;TAPIS COFFRE;48837H  S0;FAURECIA INTERIEUR INDUSTRIE;48837H  03;FAURECIA INTERIEUR INDUSTRIE;CJ;28/06/2010 02:00;;100.00%;E;126351;;RENNES;Validé exécution;M1Q;C002829
9686330780;JM5;A;LANIERE AGR L150;52033G  01;HELLERMANNTYTON;52033G  05;HELLERMANNTYTON;CJ;25/07/2011 02:00;;100.00%;E;126352;;RENNES;Validé exécution;M5D;C003082
96863325ZE;JM5;A;AIRBAG VOLANT;83259Y  01;DALPHIMETAL ESPANA S.A.;94379K  01;DALPHIMETAL PORTUGAL SA;CJ;18/05/2010 02:00;;100.00%;E;126353;;RENNES;Validé exécution;M1Q;C002829
96863352BK;JM5;A;BRIN BOUCLE AR D;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;22/03/2010 01:00;01/05/2016 00:00;100.00%;E;126366;;RENNES;Validé exécution;MSB;A170852
96863352XT;JM5;A;BRIN BOUCLE AR D;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126367;;RENNES;Validé exécution;MSB;A170852
96863353BK;JM5;A;GARN MONT BAIED;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;28/06/2010 02:00;;100.00%;E;126368;;RENNES;Validé exécution;M5M;C002829
96863353PR;JM5;A;GARN MONT BAIED;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;28/06/2010 02:00;;100.00%;E;126369;;RENNES;Validé exécution;M5M;C002829
96863354BK;JM5;A;GARN MONT BAIEG;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;28/06/2010 02:00;;100.00%;E;126370;;RENNES;Validé exécution;M5M;C002829
96863354PR;JM5;A;GARN MONT BAIED;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;28/06/2010 02:00;;100.00%;E;126371;;RENNES;Validé exécution;M5M;C002829
96863356BK;JM5;A;GAR INF PIED AVD;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;16/06/2010 02:00;01/05/2016 00:00;100.00%;E;126372;;RENNES;Validé exécution;M5M;C002829
96863357BK;JM5;A;GARN INF PIED AV;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;16/06/2010 02:00;01/05/2016 00:00;100.00%;E;126374;;RENNES;Validé exécution;M5M;C002829
96863361BK;JM5;A;BRIN BOUCL ARG;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;22/03/2010 01:00;01/05/2016 00:00;100.00%;E;126376;;RENNES;Validé exécution;MSB;A170852
96863361XT;JM5;A;BRIN BOUCL ARG;50871U  01;AUTOLIV FRANCE;50871U  02;AUTOLIV FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126377;;RENNES;Validé exécution;MSB;A170852
9686338980;JM5;A;INSONO INF TAB/M;55303L  01;ADLER FRANCE;55303L  01;ADLER FRANCE;CJ;12/04/2010 02:00;;100.00%;E;126378;;RENNES;Validé exécution;M3K;C175543
9686339080;JM5;A;INSONO INF TAB/M;55303L  01;ADLER FRANCE;55303L  01;ADLER FRANCE;CJ;07/04/2010 02:00;;100.00%;E;126379;;RENNES;Validé exécution;M3K;C175543
9686348580;JM7;A;TRANS AVG W2;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;18/05/2010 02:00;;100.00%;E;126380;;RENNES;Validé exécution;M4A;A170852
9686348680;JM7;A;TRANS AVD W2;78001H  S0;PEUGEOT CITROEN AUTOMOBILE SA;78001H  CA;PEUGEOT CITROEN AUTOMOBILE SA;CJ;18/05/2010 02:00;;100.00%;E;126381;;RENNES;Validé exécution;M4A;A170852
96863490BK;JM5;A;PARE SOLEIL COND;80201Z  01;GRUPO ANTOLIN VOSGES;80201Z  01;GRUPO ANTOLIN VOSGES;CJ;22/03/2010 01:00;;100.00%;E;126382;;RENNES;Validé exécution;M3L;C175543
96863490PR;JM5;A;PARE SOLEIL COND;80201Z  01;GRUPO ANTOLIN VOSGES;80201Z  01;GRUPO ANTOLIN VOSGES;CJ;22/03/2010 01:00;;100.00%;E;126383;;RENNES;Validé exécution;M3K;C175543
96863494BK;JM5;A;CONSOLE PAV ARIE;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126384;;RENNES;Validé exécution;M1Q;C002829
96863494PR;JM5;A;CONSOLE PAV;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126385;;RENNES;Validé exécution;M1Q;C002829
96863495BK;JM5;A;CONSOLE PAV TO;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126386;;RENNES;Validé exécution;M1Q;C002829
96863495PR;JM5;A;CONSOLE PAV TO;70540Y  01;MECAPLAST DIFFUSION;28638C  12;MECAPLAST FRANCE;CJ;22/03/2010 01:00;;100.00%;E;126387;;RENNES;Validé exécution;M1Q;C002829
9686354880;JM5;A;SPPRT INF D ASS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;24/08/2009 02:00;;100.00%;E;126392;;RENNES;Validé exécution;MSC;A170852
96863719ZE;JM5;A;GARN PANNEAU AR;28973S  01;EUROSTYLE SYSTEMS CHATEAUROUX;28973S  02;EUROSTYLE SYSTEMS CHATEAUROUX;CJ;26/04/2010 02:00;;100.00%;E;126399;;RENNES;Validé exécution;M5M;C002829
9686373280;JM5;A;PULSEUR RELAIS;94403L  01;VALEO SYSTEMES THERMIQUES;94403L  05;VALEO SYSTEMES THERMIQUES;CJ;25/05/2010 02:00;;100.00%;E;126400;;RENNES;Validé exécution;MSB;A170852
9686406080;JM5;A;CABLE + BATTERIE;52520L  02;ASSOCIATION BRETAGNE ATELIERS;52520L  02;ASSOCIATION BRETAGNE ATELIERS;CJ;29/08/2008 02:00;;100.00%;E;126406;;RENNES;Validé exécution;M2S;C175617
